CHANNEL;AUTHOR;CONTENT;DATE;TIME
💡suggestions;Poucy113#0256;**:D**;2020/6/22;9:54:55
💢débats;Poucy113#0256;Yo yo les Youos;2020/6/22;9:55:11
💢débats;Poucy113#0256;Bonjour mon poussin 🐥;2020/6/22;9:55:29
💢débats;Poucy113#0256;Wesh wesh canne a pêche;2020/6/22;9:55:41
🌐》général《;Poucy113#0256;Ça va et toi ?;2020/6/22;9:55:55
❔question-clients;Poucy113#0256;lol;2020/6/22;9:56:26
🤖spam-bot;coin des dev#9367;<@&691658014565859388> il est l'heure de bumper !!!;2020/6/22;9:57:37
💻c;Poucy113#0256;"> @..! Perso j'utilisais aussi en Java
<@723862906755743804> !!! C'est une honte !!";2020/6/22;9:59:11
🤖spam-bot;Poucy113#0256;Ahhhh ces @maitres bump ! Jamais la;2020/6/22;10:0:12
🤖spam-bot;Poucy113#0256;!d bump;2020/6/22;10:0:15
🤖spam-bot;ia_bot#5206;oui;2020/6/22;10:0:15
🤖spam-bot;coin des dev#9367;rappel enregistré dans 120 minutes;2020/6/22;10:0:15
réalisations-3d;Poucy113#0256;*Personne ne connait <#717294601224060938> ça n'existe pas*;2020/6/22;10:1:17
💡suggestions;Poucy113#0256;Une **suggestion**: Ajouter plus de salons vocaux pour aider des gens;2020/6/22;10:2:9
💻web-général;Red_Maxxter#3574;Oui;2020/6/22;10:3:5
💻web-général;Red_Maxxter#3574;Mais je veux juste modif les contours, l’encadrer du form je veux le réduire;2020/6/22;10:3:24
💡suggestions;Plexq#3446;Déjà faudrait que tu aides des personnes;2020/6/22;10:38:25
🌐》général《;Plexq#3446;Euh qui a suppr mon message ? 😭;2020/6/22;10:43:35
💻web-général;Kartodix#2540;d'accord, donc tu veux que ton formulaire ait à peu près la taille de la zonne pointillée sur le screen que j'ai envoyé hier ?$;2020/6/22;10:51:54
💻web-général;Kartodix#2540;tu veux aussi diminuer la zone colorée avec la bordure ?;2020/6/22;10:52:8
🌐》général《;Plexq#3446;C'est toi qui l'a suppr <@!218035720139309056> ?;2020/6/22;10:52:19
🌐》général《;Kartodix#2540;Non, dans quel channel tu avais envoyé ton message ?;2020/6/22;10:52:40
🌐》général《;Plexq#3446;Suggestions;2020/6/22;10:52:46
🌐》général《;Kartodix#2540;nop c'est pas moi, qu'avais tu écris ?;2020/6/22;10:53:8
🌐》général《;Plexq#3446;Bah il demande + de salons vocaux pour aider des gens mais la seul chose qu'il sait faire ici c'est troll;2020/6/22;10:53:43
🌐》général《;Plexq#3446;Il a le grade développeur et je ne sais même pas pourquoi il l'a;2020/6/22;10:53:55
🌐》général《;Plexq#3446;Moi je reprends les taff demain 😭;2020/6/22;10:55:19
🌐》général《;Kartodix#2540;tu parles de qui ?;2020/6/22;10:55:23
🌐》général《;Plexq#3446;Poucy113;2020/6/22;10:55:29
🌐》général《;Plexq#3446;Dès qu'il envoie un message c'est pour troller ou provoquer ..;2020/6/22;10:56:13
🌐》général《;Kartodix#2540;d'accord mais pour le coup je ne vois pas le rapport avec le message supprimé ?;2020/6/22;10:56:45
🌐》général《;Plexq#3446;Bah j'avais dit qu'avant de demander des salons vocaux pour aider des gens fallait d'abord aider des personnes;2020/6/22;10:57:10
🌐》général《;Plexq#3446;Et quelqu'un avait supprimé mon magnifique message;2020/6/22;10:57:37
🌐》général《;Unknown8#8888;plop;2020/6/22;10:58:9
🌐》général《;Unknown8#8888;et oui;2020/6/22;10:58:12
🌐》général《;Plexq#3446;Salut;2020/6/22;10:58:15
🌐》général《;Unknown8#8888;c'est ca la censure;2020/6/22;10:58:16
